gene_id	S_2_SARS_5dpi_S70003	S_2_mock_5dpi_S70002	S_3_SARS_5dpi_S69996	S_3_mock_5dpi_S69997
ENSG00000198346	56	170	375	312
ENSG00000250731	39	19	5	37
ENSG00000241434	0	0	0	0
ENSG00000213777	9	12	0	25
ENSG00000274892	3	1	0	0
ENSG00000130844	184	346	364	806
ENSG00000268864	0	0	0	0
ENSG00000269608	13	9	33	33
ENSG00000242668	0	0	0	0
ENSG00000204595	0	0	0	0
ENSG00000200393	0	0	0	0
ENSG00000270347	0	0	0	0
ENSG00000207645	0	0	0	0
ENSG00000207644	0	0	0	0
ENSG00000221017	0	0	0	0
ENSG00000207869	0	0	0	0
ENSG00000207599	0	0	0	0
ENSG00000207616	0	0	0	0
ENSG00000207810	0	0	0	0
ENSG00000283540	0	0	0	0
ENSG00000207615	0	0	0	0
ENSG00000207788	0	0	0	0
ENSG00000221421	0	0	0	0
ENSG00000207594	0	0	0	0
ENSG00000207580	0	0	0	0
ENSG00000207825	0	0	0	0
ENSG00000207711	0	0	0	0
ENSG00000283455	0	0	0	0
ENSG00000207706	0	0	0	0
ENSG00000207722	0	0	0	0
ENSG00000207862	0	0	0	0
ENSG00000207629	0	0	0	0
ENSG00000207738	0	0	0	0
ENSG00000283490	0	0	0	0
ENSG00000283289	0	0	0	0
ENSG00000207734	0	0	0	0
ENSG00000207981	0	0	0	0
ENSG00000207549	0	0	0	0
ENSG00000251843	0	0	0	0
ENSG00000207735	0	0	0	0
ENSG00000207837	0	0	0	0
ENSG00000207799	0	0	0	0
ENSG00000207925	0	0	0	0
ENSG00000211532	0	0	0	0
ENSG00000207987	0	0	0	0
ENSG00000207803	0	0	0	0
ENSG00000252734	0	0	0	0
ENSG00000283330	0	0	0	0
ENSG00000207946	0	0	0	0
ENSG00000207699	0	0	0	0
ENSG00000207838	0	0	0	0
ENSG00000207861	0	0	0	0
ENSG00000252025	0	0	0	0
ENSG00000207634	0	0	0	0
ENSG00000252191	0	0	0	0
ENSG00000283685	0	0	0	0
ENSG00000207992	0	0	0	0
ENSG00000207979	0	0	0	0
ENSG00000207767	0	0	0	0
ENSG00000221548	0	0	0	0
ENSG00000252063	0	0	0	0
ENSG00000207620	0	0	0	0
ENSG00000269842	2	0	0	0
ENSG00000284362	0	0	0	0
ENSG00000252979	0	0	0	0
ENSG00000237589	0	0	0	0
ENSG00000229000	10	7	0	1
ENSG00000238150	0	1	5	4
ENSG00000269877	0	0	0	0
ENSG00000199031	0	0	0	0
ENSG00000284568	0	0	0	0
ENSG00000199095	0	0	0	0
ENSG00000199143	0	0	0	0
ENSG00000269564	0	0	0	0
ENSG00000142405	0	0	1	0
ENSG00000228323	0	6	0	0
ENSG00000179820	711	789	959	755
ENSG00000232220	0	0	0	0
ENSG00000126583	0	0	0	1
ENSG00000105605	0	0	0	0
ENSG00000142408	0	17	0	0
ENSG00000284583	0	0	0	0
ENSG00000130433	0	0	0	0
ENSG00000276206	0	0	0	0
ENSG00000189068	0	7	0	0
ENSG00000248385	0	0	0	0
ENSG00000170909	20	8	77	0
ENSG00000170906	1645	1647	1926	1638
ENSG00000105619	234	208	276	54
ENSG00000105618	1317	1376	1081	1560
ENSG00000237017	0	1	0	34
ENSG00000088038	12	9	0	0
ENSG00000105617	111	149	117	165
ENSG00000167608	5649	5110	8680	7623
ENSG00000125505	1448	1232	724	2017
ENSG00000170892	1580	1620	2868	2410
ENSG00000223660	0	0	0	0
ENSG00000170889	4493	3973	4696	4608
ENSG00000224579	2	0	0	0
ENSG00000204577	5	4	0	0
ENSG00000269524	0	3	0	0
ENSG00000235081	1	4	9	11
ENSG00000244482	0	0	0	0
ENSG00000249189	0	0	0	0
ENSG00000105609	0	0	0	0
ENSG00000212314	0	0	0	0
ENSG00000240296	0	0	0	0
ENSG00000131042	0	0	2	0
ENSG00000264703	0	0	0	0
ENSG00000240197	0	0	0	0
ENSG00000276758	0	0	0	0
ENSG00000251431	0	0	0	0
ENSG00000234436	0	0	0	0
ENSG00000187116	0	0	0	0
ENSG00000275210	0	0	0	0
ENSG00000249654	0	0	0	0
ENSG00000250507	0	0	0	0
ENSG00000239961	0	0	0	0
ENSG00000167613	3	3	0	0
ENSG00000237955	0	0	0	0
ENSG00000167614	67	73	0	125
ENSG00000227407	1	0	0	0
ENSG00000268496	0	0	0	0
ENSG00000269873	1	0	0	0
ENSG00000267838	3	0	0	0
ENSG00000226696	7	3	132	5
ENSG00000235681	0	0	0	0
ENSG00000167615	195	297	278	56
ENSG00000275183	25	0	38	65
ENSG00000167617	97	29	76	38
ENSG00000167618	17	5	0	0
ENSG00000213016	0	0	0	0
ENSG00000104970	1	0	0	0
ENSG00000235181	0	0	0	0
ENSG00000239998	1	0	0	0
ENSG00000269271	0	0	0	0
ENSG00000104974	0	0	0	0
ENSG00000238094	0	0	0	0
ENSG00000104972	0	0	7	0
ENSG00000224730	0	0	0	0
ENSG00000186818	15	0	213	0
ENSG00000277636	0	0	0	0
ENSG00000242856	0	0	0	0
ENSG00000237323	0	0	0	0
ENSG00000225370	0	0	0	0
ENSG00000186152	0	0	0	0
ENSG00000228790	0	0	0	0
ENSG00000170858	0	0	0	0
ENSG00000242019	0	0	0	0
ENSG00000215765	0	0	0	0
ENSG00000243772	0	2	0	0
ENSG00000242473	0	1	0	0
ENSG00000125498	0	22	0	0
ENSG00000264257	0	0	0	0
ENSG00000189013	3	0	0	0
ENSG00000167633	3	13	0	0
ENSG00000221957	0	1	0	0
ENSG00000240403	0	0	0	0
ENSG00000199308	0	1	0	0
ENSG00000186431	0	0	0	4
ENSG00000268734	0	0	0	0
ENSG00000189430	0	0	0	0
ENSG00000167634	0	6	27	0
ENSG00000275012	0	0	0	0
ENSG00000022556	17	60	848	0
ENSG00000243494	103	68	89	101
ENSG00000267265	4	10	7	6
ENSG00000088053	6	1	0	1
ENSG00000267149	0	0	0	0
ENSG00000160439	222	179	457	649
ENSG00000131037	780	464	719	981
ENSG00000125503	134	124	188	159
ENSG00000287170	0	0	1	0
ENSG00000267507	13	9	38	31
ENSG00000275863	0	0	0	0
ENSG00000105048	26	7	0	42
ENSG00000129991	0	0	0	1
ENSG00000267110	0	0	0	0
ENSG00000167646	37	44	0	25
ENSG00000267577	5	0	59	0
ENSG00000239137	0	0	0	0
ENSG00000129990	3	0	5	0
ENSG00000080031	561	643	1188	2635
ENSG00000286230	0	0	0	0
ENSG00000267649	0	0	0	0
ENSG00000180089	7	37	85	34
ENSG00000276570	2	1	0	11
ENSG00000105063	49	62	117	19
ENSG00000275519	0	0	0	0
ENSG00000278328	0	0	0	0
ENSG00000278264	0	0	0	0
ENSG00000133265	1094	842	2017	1490
ENSG00000160469	3	0	0	0
ENSG00000268729	0	0	0	0
ENSG00000180061	0	0	0	0
ENSG00000276831	6	0	0	0
ENSG00000133247	0	0	0	1
ENSG00000160471	10	1	0	0
ENSG00000267706	0	0	0	0
ENSG00000180043	0	0	0	0
ENSG00000095752	160	95	50	113
ENSG00000160472	2	0	0	0
ENSG00000269275	0	0	0	0
ENSG00000233493	84	87	49	103
ENSG00000108107	1791	1354	1892	2155
ENSG00000284029	0	0	0	0
ENSG00000108106	21	20	0	0
ENSG00000187902	0	0	0	0
ENSG00000063241	873	610	560	282
ENSG00000283567	0	0	0	0
ENSG00000279063	0	0	0	0
ENSG00000269859	0	0	0	0
ENSG00000197483	5	0	0	25
ENSG00000090971	14	38	0	11
ENSG00000179954	0	0	0	0
ENSG00000187550	5	0	1	0
ENSG00000231274	7	0	0	0
ENSG00000218891	3	2	1	14
ENSG00000179943	19	0	0	1
ENSG00000171443	244	283	213	388
ENSG00000261221	0	3	0	0
ENSG00000276488	0	0	1	0
ENSG00000179922	0	10	71	3
ENSG00000213015	26	42	66	89
ENSG00000171425	434	196	224	408
ENSG00000173581	65	33	99	45
ENSG00000063244	45	74	15	0
ENSG00000267523	0	6	0	0
ENSG00000267096	0	21	1	0
ENSG00000063245	162	94	414	97
ENSG00000267117	0	0	0	0
ENSG00000267689	0	0	0	0
ENSG00000268593	0	0	0	0
ENSG00000185792	3	0	0	88
ENSG00000222524	0	0	0	0
ENSG00000223638	7	17	113	0
ENSG00000229292	4	10	57	0
ENSG00000255238	0	0	2	0
ENSG00000179873	1	3	0	0
ENSG00000160505	0	20	0	0
ENSG00000173572	0	0	0	0
ENSG00000179709	2	1	0	0
ENSG00000171487	0	0	0	0
ENSG00000267522	0	0	0	0
ENSG00000142409	23	20	105	64
ENSG00000223060	0	0	0	0
ENSG00000279959	0	0	0	0
ENSG00000167685	435	412	637	1289
ENSG00000279794	0	0	0	0
ENSG00000197487	0	0	0	0
ENSG00000197213	16	32	63	60
ENSG00000204532	3	14	14	28
ENSG00000242411	47	42	49	45
ENSG00000131848	108	172	326	395
ENSG00000267908	0	3	5	1
ENSG00000267710	1	4	13	0
ENSG00000267298	0	0	0	0
ENSG00000267549	0	26	0	0
ENSG00000200646	0	0	0	0
ENSG00000213014	0	0	0	0
ENSG00000266907	5	8	16	21
ENSG00000267145	0	0	0	0
ENSG00000266932	6	0	1	0
ENSG00000267429	13	0	0	0
ENSG00000267606	0	0	0	0
ENSG00000240225	134	262	441	255
ENSG00000018869	54	178	47	178
ENSG00000267776	0	0	0	0
ENSG00000267459	0	0	0	0
ENSG00000285996	0	0	0	0
ENSG00000267781	0	0	0	0
ENSG00000267192	0	7	0	0
ENSG00000267454	98	189	231	2
ENSG00000198440	190	74	1	558
ENSG00000198046	53	26	339	670
ENSG00000166770	460	559	649	295
ENSG00000279405	0	1	0	0
ENSG00000276578	0	0	1	0
ENSG00000196263	20	24	240	8
ENSG00000267224	0	0	0	0
ENSG00000267421	0	6	0	0
ENSG00000196867	79	43	223	132
ENSG00000269696	15	14	18	10
ENSG00000197016	73	31	284	57
ENSG00000268847	0	0	0	0
ENSG00000197951	111	115	0	289
ENSG00000269793	0	0	0	0
ENSG00000268182	24	3	0	8
ENSG00000127903	78	0	0	78
ENSG00000286125	19	3	0	12
ENSG00000268067	0	0	0	0
ENSG00000269699	0	0	0	0
ENSG00000268407	0	0	0	0
ENSG00000198300	9	43	287	0
ENSG00000268654	0	0	0	0
ENSG00000274777	0	0	0	0
ENSG00000269786	0	0	0	0
ENSG00000268483	0	0	0	0
ENSG00000274219	0	0	0	0
ENSG00000131864	0	0	0	0
ENSG00000141946	0	0	0	0
ENSG00000270293	0	0	0	0
ENSG00000270790	0	0	0	0
ENSG00000258873	0	0	0	0
ENSG00000268379	2	5	4	13
ENSG00000083844	131	359	2	652
ENSG00000105146	29	21	0	0
ENSG00000204524	107	352	720	604
ENSG00000268713	0	0	0	0
ENSG00000267871	10	0	0	0
ENSG00000197714	336	592	849	1290
ENSG00000279541	0	1	0	0
ENSG00000268205	18	76	29	116
ENSG00000268723	5	2	0	3
ENSG00000178229	74	190	376	219
ENSG00000268678	1	2	0	3
ENSG00000131845	138	204	513	548
ENSG00000152433	50	54	0	0
ENSG00000256060	392	348	387	285
ENSG00000268133	0	0	0	0
ENSG00000188785	172	88	36	608
ENSG00000269533	0	0	0	0
ENSG00000268533	17	21	2	0
ENSG00000186272	96	13	7	0
ENSG00000186230	50	90	4	0
ENSG00000268163	0	0	0	0
ENSG00000276449	0	19	1	0
ENSG00000178201	0	0	0	0
ENSG00000268545	0	0	0	0
ENSG00000197128	29	57	548	1
ENSG00000268266	0	0	0	0
ENSG00000105136	80	231	213	261
ENSG00000268107	0	0	0	0
ENSG00000152439	159	269	38	360
ENSG00000121406	90	103	4	301
ENSG00000251369	98	140	397	1
ENSG00000083817	123	80	497	228
ENSG00000171649	24	21	538	183
ENSG00000183647	41	9	17	0
ENSG00000213762	398	492	1400	393
ENSG00000268392	0	0	0	0
ENSG00000121417	98	149	67	272
ENSG00000269097	0	1	0	0
ENSG00000180532	1	0	0	0
ENSG00000204519	60	135	536	616
ENSG00000269026	0	0	0	0
ENSG00000179909	89	236	4	651
ENSG00000083814	283	657	150	893
ENSG00000152443	103	155	1279	289
ENSG00000083828	191	211	504	257
ENSG00000178935	200	276	546	188
ENSG00000268750	0	0	0	0
ENSG00000269343	51	172	101	187
ENSG00000269304	179	167	235	208
ENSG00000204514	112	128	263	204
ENSG00000198466	143	321	510	176
ENSG00000269867	0	8	0	33
ENSG00000270804	1	23	0	67
ENSG00000269476	4	5	12	1
ENSG00000173480	70	160	481	67
ENSG00000196724	45	216	0	0
ENSG00000152454	87	160	1	117
ENSG00000243234	0	0	0	39
ENSG00000177025	2	14	0	9
ENSG00000166704	155	277	352	583
ENSG00000176593	16	41	1	4
ENSG00000235974	1	1	0	0
ENSG00000286949	0	0	0	0
ENSG00000152467	11	11	0	4
ENSG00000268660	5	5	0	5
ENSG00000270837	0	0	0	26
ENSG00000176293	204	355	341	46
ENSG00000243642	0	0	0	0
ENSG00000121413	1014	1337	2049	974
ENSG00000181894	71	58	590	196
ENSG00000268293	0	0	0	0
ENSG00000286632	5	0	0	0
ENSG00000269236	0	0	0	0
ENSG00000171606	693	842	2051	740
ENSG00000213013	0	2	0	0
ENSG00000268866	0	0	0	0
ENSG00000198131	119	143	22	284
ENSG00000283515	0	0	0	0
ENSG00000268516	74	114	2	255
ENSG00000268201	0	0	0	0
ENSG00000278129	25	76	46	0
ENSG00000267216	8	41	0	0
ENSG00000142396	57	86	43	124
ENSG00000283103	51	89	110	22
ENSG00000269794	0	0	0	0
ENSG00000182318	75	121	358	393
ENSG00000277588	0	0	0	0
ENSG00000121410	0	33	0	0
ENSG00000268230	7	4	6	11
ENSG00000268895	5	0	20	0
ENSG00000279611	0	0	0	0
ENSG00000174586	33	67	1	0
ENSG00000268049	0	0	0	0
ENSG00000269054	16	3	0	1
ENSG00000252211	0	0	0	0
ENSG00000152475	118	113	286	49
ENSG00000083845	9390	7068	9069	6662
ENSG00000266640	1	2	0	0
ENSG00000269855	0	0	0	0
ENSG00000268307	0	0	0	0
ENSG00000171574	260	297	228	445
ENSG00000232098	26	14	0	2
ENSG00000268543	0	0	0	0
ENSG00000268912	0	10	0	0
ENSG00000131849	80	174	0	0
ENSG00000269473	0	0	0	0
ENSG00000249471	23	27	0	56
ENSG00000083812	205	84	1	474
ENSG00000083838	111	175	46	349
ENSG00000269106	0	0	0	0
ENSG00000083807	68	92	96	1
ENSG00000252334	0	0	0	0
ENSG00000265272	0	0	0	0
ENSG00000273901	3	0	0	0
ENSG00000119574	46	29	16	12
ENSG00000264910	0	0	1	0
ENSG00000130726	193	231	438	301
ENSG00000275924	0	0	0	0
ENSG00000130724	6498	6058	6936	7071
ENSG00000130725	40	19	31	0
ENSG00000267858	3	5	0	5
ENSG00000099326	77	189	156	15
ENSG00000213753	678	703	1011	892
ENSG00000286104	1	0	0	0
ENSG00000269032	0	0	0	0
ENSG00000269600	0	0	0	0
ENSG00000251841	0	0	0	0
ENSG00000184895	0	0	0	0
ENSG00000237659	0	0	0	0
ENSG00000232195	0	0	0	0
ENSG00000286130	0	0	0	0
ENSG00000129824	7	1	2257	1873
ENSG00000227289	0	0	0	0
ENSG00000229163	0	0	0	0
ENSG00000278847	0	0	0	0
ENSG00000067646	11	9	673	329
ENSG00000233070	0	0	1	5
ENSG00000223600	0	0	0	0
ENSG00000231535	0	0	69	0
ENSG00000234652	0	0	0	0
ENSG00000216777	0	0	0	0
ENSG00000176679	0	0	0	0
ENSG00000232927	11	15	23	18
ENSG00000225653	0	0	0	0
ENSG00000286050	0	0	0	0
ENSG00000218410	0	0	0	0
ENSG00000229518	0	0	0	0
ENSG00000229308	0	0	0	0
ENSG00000252900	0	0	0	0
ENSG00000225878	0	0	0	0
ENSG00000277930	0	0	0	0
ENSG00000099715	0	0	0	0
ENSG00000252468	0	0	0	0
ENSG00000231341	147	126	269	219
ENSG00000235001	1221	1236	1482	1198
ENSG00000214207	273	228	498	369
ENSG00000278585	0	0	0	0
ENSG00000235175	57	83	101	120
ENSG00000285470	0	0	0	0
ENSG00000237195	0	0	0	0
ENSG00000250204	0	0	0	0
ENSG00000168757	0	0	0	0
ENSG00000234830	0	0	0	0
ENSG00000238235	0	0	0	0
ENSG00000275352	0	0	0	0
ENSG00000234583	0	0	0	0
ENSG00000235094	0	0	0	0
ENSG00000223744	0	0	0	0
ENSG00000229643	0	0	0	0
ENSG00000129816	0	0	0	0
ENSG00000212856	0	0	0	0
ENSG00000237563	0	0	0	1
ENSG00000147753	0	0	0	0
ENSG00000185700	0	0	0	0
ENSG00000235895	0	0	0	0
ENSG00000232620	0	0	0	0
ENSG00000224953	66	80	104	46
ENSG00000274365	0	0	0	0
ENSG00000233634	0	0	0	0
ENSG00000099721	0	0	0	0
ENSG00000237701	36	29	37	46
ENSG00000092377	1	1	0	161
ENSG00000273906	0	0	0	0
ENSG00000232583	0	0	0	0
ENSG00000099725	21	5	25	209
ENSG00000252633	0	0	41	0
ENSG00000251996	0	0	0	0
ENSG00000252155	0	0	0	0
ENSG00000252472	0	0	0	0
ENSG00000275280	0	0	0	0
ENSG00000238073	0	0	0	0
ENSG00000223422	0	0	0	0
ENSG00000236435	0	0	0	0
ENSG00000236690	0	0	0	0
ENSG00000234795	0	0	0	0
ENSG00000237048	0	0	0	0
ENSG00000278854	0	0	0	0
ENSG00000215603	0	0	0	0
ENSG00000273863	0	0	0	0
ENSG00000244246	0	0	0	0
ENSG00000229745	0	0	0	0
ENSG00000241200	1	0	0	0
ENSG00000239893	0	0	0	0
ENSG00000227204	0	0	0	0
ENSG00000225809	0	0	0	0
ENSG00000215601	0	0	0	0
ENSG00000224634	0	0	0	0
ENSG00000223955	0	0	0	0
ENSG00000234179	0	0	0	0
ENSG00000226529	0	0	0	0
ENSG00000234850	0	0	0	0
ENSG00000227830	0	0	0	0
ENSG00000216824	0	0	0	0
ENSG00000275866	0	0	0	0
ENSG00000286217	0	0	0	0
ENSG00000233699	0	0	0	0
ENSG00000232419	0	0	0	0
ENSG00000180910	0	0	0	0
ENSG00000228207	0	0	0	0
ENSG00000173357	0	0	0	0
ENSG00000273731	0	0	0	0
ENSG00000230025	0	0	0	0
ENSG00000231988	0	0	0	0
ENSG00000232235	0	0	0	0
ENSG00000224408	0	0	0	0
ENSG00000238154	0	0	0	0
ENSG00000232924	0	0	0	0
ENSG00000197038	0	0	0	0
ENSG00000275310	0	0	0	0
ENSG00000232808	0	0	0	0
ENSG00000233803	0	0	0	0
ENSG00000225560	0	0	0	0
ENSG00000229549	0	0	0	0
ENSG00000228383	0	0	0	0
ENSG00000286120	0	0	0	0
ENSG00000188656	0	0	0	0
ENSG00000237802	0	0	0	0
ENSG00000286173	0	0	0	0
ENSG00000228927	0	0	0	0
ENSG00000225516	0	0	0	0
ENSG00000258992	0	0	0	0
ENSG00000274196	0	0	0	0
ENSG00000238074	0	0	0	0
ENSG00000230066	0	0	0	0
ENSG00000270073	0	0	0	0
ENSG00000234803	0	0	0	0
ENSG00000236424	0	0	0	0
ENSG00000224336	0	0	0	0
ENSG00000236786	0	0	0	0
ENSG00000231436	0	0	0	0
ENSG00000234110	0	0	0	0
ENSG00000226223	0	0	0	0
ENSG00000232617	0	0	0	0
ENSG00000183385	0	0	0	0
ENSG00000147761	0	0	0	0
ENSG00000228890	0	0	0	0
ENSG00000212855	0	0	0	0
ENSG00000129845	0	0	0	0
ENSG00000224075	0	0	0	0
ENSG00000228379	0	0	0	0
ENSG00000229208	0	0	0	0
ENSG00000274445	0	0	0	0
ENSG00000231874	0	0	0	0
ENSG00000187657	0	0	0	0
ENSG00000239225	0	0	0	0
ENSG00000234950	0	0	0	0
ENSG00000236718	0	0	0	0
ENSG00000243643	0	0	0	0
ENSG00000225685	0	0	0	0
ENSG00000278478	0	0	0	0
ENSG00000251766	0	0	0	0
ENSG00000252289	0	0	0	0
ENSG00000231411	0	0	0	0
ENSG00000226061	0	2	0	2
ENSG00000237447	23	22	54	6
ENSG00000225840	106	92	221	175
ENSG00000251705	255	106	76	86
ENSG00000273858	0	0	0	0
ENSG00000273693	0	0	0	0
ENSG00000271365	0	0	0	0
ENSG00000271309	0	0	0	0
ENSG00000270570	0	0	0	0
ENSG00000274231	0	0	0	0
ENSG00000278212	12	11	54	6
ENSG00000274502	0	0	0	0
ENSG00000274162	0	0	1	0
ENSG00000258567	0	0	0	0
ENSG00000259154	0	0	0	0
ENSG00000259029	0	0	0	0
ENSG00000258991	0	0	0	0
ENSG00000270455	0	0	0	0
ENSG00000183704	0	0	0	0
ENSG00000270242	1	2	0	0
ENSG00000275828	0	0	0	0
ENSG00000225433	0	0	0	0
ENSG00000224567	0	0	0	0
ENSG00000271375	0	0	0	0
ENSG00000234385	0	0	0	0
ENSG00000215583	0	0	0	0
ENSG00000235649	8	0	24	4
ENSG00000206159	0	2	0	37
ENSG00000236477	0	0	0	0
ENSG00000232226	0	0	0	0
ENSG00000243980	0	0	0	0
ENSG00000232730	0	0	0	0
ENSG00000224060	22	29	1	18
ENSG00000225117	73	75	124	26
ENSG00000227447	0	0	0	0
ENSG00000114374	2	2	419	268
ENSG00000226863	0	0	0	0
ENSG00000233774	0	0	0	0
ENSG00000286009	0	0	14	136
ENSG00000228411	0	0	0	0
ENSG00000067048	13	20	2697	997
ENSG00000234059	0	0	0	0
ENSG00000224035	0	0	0	0
ENSG00000235462	0	0	0	41
ENSG00000223915	0	0	0	0
ENSG00000183878	0	0	814	575
ENSG00000215414	1241	1326	1927	1335
ENSG00000154620	1	0	0	0
ENSG00000241859	0	0	5	0
ENSG00000129864	0	0	0	0
ENSG00000129862	0	0	0	0
ENSG00000235451	0	0	0	0
ENSG00000223517	0	0	0	0
ENSG00000165246	2	0	59	529
ENSG00000226555	0	0	0	0
ENSG00000228787	0	0	0	0
ENSG00000236131	0	1	2	0
ENSG00000227949	0	0	0	1
ENSG00000224518	0	0	0	0
ENSG00000234620	0	0	0	0
ENSG00000227166	3	0	0	1
ENSG00000252689	0	0	0	0
ENSG00000252173	0	0	0	0
ENSG00000252323	0	0	0	0
ENSG00000286201	1	1	428	0
ENSG00000228518	0	0	0	0
ENSG00000271595	0	0	0	0
ENSG00000224989	0	0	0	0
ENSG00000283076	0	0	0	0
ENSG00000228578	0	1	0	0
ENSG00000230663	0	0	0	0
ENSG00000252315	0	0	0	0
ENSG00000252012	0	0	0	0
ENSG00000273966	0	0	0	0
ENSG00000238191	0	0	0	0
ENSG00000226353	0	0	0	0
ENSG00000275578	0	0	0	0
ENSG00000226449	0	0	0	0
ENSG00000225896	0	0	0	0
ENSG00000224166	0	0	0	0
ENSG00000229129	267	123	303	279
ENSG00000250868	0	0	0	0
ENSG00000223555	0	0	0	0
ENSG00000235521	0	0	0	0
ENSG00000252513	0	0	0	0
ENSG00000224964	0	0	0	0
ENSG00000226011	0	0	0	6
ENSG00000225740	0	0	0	0
ENSG00000129873	0	0	0	0
ENSG00000229138	0	0	0	0
ENSG00000224485	0	0	0	0
ENSG00000226116	0	0	0	0
ENSG00000237558	0	0	0	0
ENSG00000233378	0	0	0	0
ENSG00000237616	0	0	0	0
ENSG00000224033	0	0	0	0
ENSG00000182415	0	0	0	0
ENSG00000230412	0	0	0	0
ENSG00000226611	0	0	0	5
ENSG00000225895	0	0	0	0
ENSG00000233120	0	0	0	0
ENSG00000252166	0	0	0	0
ENSG00000232744	0	0	0	0
ENSG00000244646	0	0	0	0
ENSG00000229465	1	0	0	0
ENSG00000231311	0	0	0	0
ENSG00000236599	0	0	0	0
ENSG00000232899	0	0	0	0
ENSG00000229302	0	0	0	0
ENSG00000228945	0	0	0	0
ENSG00000233522	0	0	0	0
ENSG00000278391	0	0	0	0
ENSG00000251953	0	0	0	0
ENSG00000252667	0	0	0	0
ENSG00000249726	0	0	0	0
ENSG00000282909	0	0	0	0
ENSG00000226362	0	0	0	0
ENSG00000225716	0	0	0	0
ENSG00000229406	0	0	0	0
ENSG00000227494	0	0	0	0
ENSG00000252209	0	0	0	0
ENSG00000249634	0	0	0	0
ENSG00000251510	0	0	0	0
ENSG00000238067	0	0	0	0
ENSG00000233546	0	0	0	0
ENSG00000230377	0	0	0	0
ENSG00000250951	0	0	0	0
ENSG00000172468	0	0	0	0
ENSG00000230458	0	0	0	0
ENSG00000131007	0	0	0	0
ENSG00000240438	0	0	0	0
ENSG00000235479	0	0	0	0
ENSG00000249606	0	0	0	0
ENSG00000242153	0	0	0	0
ENSG00000169953	0	0	0	0
ENSG00000236429	0	0	0	0
ENSG00000176728	0	1	135	5
ENSG00000249501	0	0	0	0
ENSG00000228193	0	0	0	0
ENSG00000248573	0	0	0	0
ENSG00000230904	0	0	0	0
ENSG00000238135	0	0	0	0
ENSG00000224151	0	0	0	0
ENSG00000251970	0	0	0	0
ENSG00000238088	0	0	0	0
ENSG00000217179	0	0	0	0
ENSG00000217896	0	0	1	2
ENSG00000185275	1873	1911	4057	3107
ENSG00000252766	0	0	0	0
ENSG00000286265	0	0	0	0
ENSG00000274282	0	0	0	0
ENSG00000234529	0	0	0	0
ENSG00000215580	0	0	0	0
ENSG00000131002	0	0	260	33
ENSG00000267793	0	0	0	0
ENSG00000260197	0	0	0	46
ENSG00000012817	3	0	259	603
ENSG00000288049	0	0	1	0
ENSG00000274837	0	0	0	0
ENSG00000237997	0	0	0	0
ENSG00000232522	0	0	0	0
ENSG00000228764	0	0	0	0
ENSG00000229236	0	0	1	0
ENSG00000277438	0	0	0	0
ENSG00000198692	9	1	1303	1027
ENSG00000286247	0	0	0	0
ENSG00000225624	0	0	0	0
ENSG00000280969	0	0	31	18
ENSG00000224482	0	0	0	0
ENSG00000216844	0	0	0	0
ENSG00000229551	0	0	0	0
ENSG00000226504	0	0	1	0
ENSG00000254488	1	0	0	0
ENSG00000237427	0	0	0	0
ENSG00000232634	0	0	0	0
ENSG00000226918	0	0	0	0
ENSG00000183146	0	1	0	0
ENSG00000223637	0	0	0	0
ENSG00000236615	0	0	0	0
ENSG00000288057	0	0	0	0
ENSG00000237269	0	0	0	0
ENSG00000169849	0	0	0	0
ENSG00000169811	0	0	0	0
ENSG00000242393	0	0	0	0
ENSG00000242875	0	0	0	0
ENSG00000234414	0	0	0	0
ENSG00000228257	0	0	0	0
ENSG00000184991	0	0	0	0
ENSG00000271123	0	0	0	0
ENSG00000226042	0	0	0	0
ENSG00000237023	0	0	0	0
ENSG00000229416	0	0	0	0
ENSG00000230029	0	0	0	0
ENSG00000277519	0	0	0	0
ENSG00000286187	0	0	0	0
ENSG00000229725	0	0	0	0
ENSG00000244395	0	0	0	0
ENSG00000251618	0	0	0	0
ENSG00000242389	0	0	0	0
ENSG00000227444	0	0	0	0
ENSG00000226092	0	0	0	0
ENSG00000237968	0	0	0	0
ENSG00000231159	0	0	0	0
ENSG00000232475	0	0	0	0
ENSG00000229553	0	0	0	0
ENSG00000228850	0	0	0	0
ENSG00000232029	0	0	0	0
ENSG00000169807	0	0	0	0
ENSG00000236951	0	0	0	0
ENSG00000131548	0	0	0	0
ENSG00000169800	0	0	0	0
ENSG00000229159	0	0	0	0
ENSG00000225615	0	0	0	0
ENSG00000229234	0	0	0	0
ENSG00000215560	0	0	0	0
ENSG00000229940	0	0	0	0
ENSG00000243040	0	0	0	0
ENSG00000259247	0	0	0	0
ENSG00000237902	0	0	0	0
ENSG00000226941	0	0	0	0
ENSG00000235059	0	1	0	0
ENSG00000131538	0	0	0	0
ENSG00000169789	0	0	0	0
ENSG00000234131	0	0	0	0
ENSG00000224873	0	0	0	0
ENSG00000230814	0	0	0	0
ENSG00000228571	0	0	0	0
ENSG00000230476	0	0	0	0
ENSG00000273589	0	0	0	0
ENSG00000224657	0	0	0	0
ENSG00000224917	0	0	0	0
ENSG00000230727	0	0	0	0
ENSG00000228240	0	0	0	0
ENSG00000276829	0	0	0	0
ENSG00000215537	0	0	0	0
ENSG00000226906	0	0	0	0
ENSG00000183753	0	0	0	0
